ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	vlan	inner_vlan
1476748566.698352	C8CeVy2osDysCXVmP6	172.17.3.200	12638	155.19.62.152	8090	tcp	http	0.002514	55	1620	SF	T	F	0	ShADadfF	7	427	7	1992	(empty)	365	-
1476748566.706571	CrtkEi2RIXOdmKWKI4	172.17.3.201	14002	155.19.62.82	9090	tcp	-	0.000954	0	4294967296	SF	T	F	0	ShAFff	4	216	4	224	(empty)	361	-
1476748566.706541	CYruO24kxI2390Sof7	172.17.3.201	63401	155.19.62.148	9240	tcp	http	0.002131	55	2158	SF	T	F	0	ShADTadfFFRRR	14	810	6	2478	(empty)	365	-
1476748866.734764	CMUsZ63mE5K9bdTyC6	172.17.3.201	20829	155.19.62.148	9340	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748846.735871	Capekk3eAUK7AUips6	147.248.1.35	137	155.19.59.164	137	udp	dns	3.013399	300	0	S0	F	F	0	D	6	468	0	0	(empty)	107	-
1476748861.740121	CpQePE3t28xnStIRv6	172.17.3.201	36811	155.19.62.148	9340	tcp	http	0.002083	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748846.742366	CTT5Db4PqdslRyYAR5	147.248.1.35	137	155.19.58.19	137	udp	dns	3.022253	300	0	S0	F	F	0	D	6	468	0	0	(empty)	107	-
1476748861.771520	CJUKnY36NWEJA1xjHi	172.17.3.201	33929	155.19.59.138	8095	tcp	-	0.000182	0	0	RSTOS0	T	F	0	RR	2	80	0	0	(empty)	162	-
1476748861.782661	CGmZuW1rlWzIaIfzE8	172.17.3.200	8793	155.19.62.85	8090	tcp	-	0.003087	433080938	1253923296	RSTO	T	F	1253921319	ShADadfR	7	427	5	2076	(empty)	162	-
1476748861.804229	CbaVAw3gLbfdJcWvu6	172.17.3.201	20909	155.19.59.130	9010	tcp	-	1.998848	0	0	S0	T	F	0	S	2	120	0	0	(empty)	162	-
1476748566.807829	C5cfMn245SuZiMsl3f	172.17.3.201	8351	155.19.62.148	9340	tcp	http	0.001961	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748566.829305	CIJK9u2GbXvZhNtt31	155.19.62.149	9240	172.17.3.201	30278	tcp	-	0.002685	2158	55	SF	F	T	0	HaADFf	5	493	3	156	(empty)	161	-
1476748861.885537	CZbCoF1HU3mqZUsBe3	172.17.3.200	37303	155.19.62.84	8090	tcp	http	0.002204	55	1621	SF	T	F	0	ShADTadtffFF	13	794	14	3986	(empty)	361	-
1476748566.901389	C9Hysd3bdFZ5fLcRbe	172.17.3.200	1836	155.19.62.84	8090	tcp	http	0.002864	55	1621	SF	T	F	0	ShADadtffF	7	427	14	3986	(empty)	361	-
1476748861.909082	CmFxrx4DJx4FSshk23	172.17.3.201	56885	155.19.62.84	9010	tcp	-	0.000324	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748861.908501	CWwV5q2rNcnz8g7ble	172.17.3.201	25769	155.19.62.149	9240	tcp	-	0.002633	1854397705	0	RSTO	T	F	0	SADfR	8	534	1	52	(empty)	162	-
1476748566.940008	CXP0M1ytaijgtKHsj	172.17.3.201	16241	155.19.62.149	9290	tcp	-	0.006225	55	225	OTH	T	F	0	Aad	3	156	2	329	(empty)	365	-
1476748803.388124	Cgzp862YFFCMAp5EOk	147.248.1.35	60009	155.19.62.72	161	udp	snmp	3.577132	574	1004	SF	F	F	0	Dd	5	714	7	1200	(empty)	360	-
1476748866.982790	CehCJSoNOhRxHqQc4	172.17.3.200	52635	155.19.62.150	9140	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748861.980909	CmjQtC3bOZlmQcpsqb	155.19.62.86	9095	172.17.3.200	39291	tcp	-	0.006070	1969227630	0	SH	F	T	0	HADTF	10	1588	0	0	(empty)	361	-
1476748567.003305	CWbYMr2Z85W5sT1uhd	172.17.3.200	51127	155.19.62.150	9140	tcp	http	0.002759	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748862.033777	C84cWR1gm58lzRrIZg	172.17.3.201	31434	155.19.62.149	9340	tcp	-	0.002271	56	0	S0	T	F	0	SA	3	164	0	0	(empty)	365	-
1476748861.554934	CMVqdA4mrYZBedbf5c	147.248.1.44	50837	155.19.62.91	135	tcp	dce_rpc	0.501270	2092378580	240	RSTO	F	F	224	ShADdtTR	7	432	5	620	(empty)	107	-
1476748861.558019	CyIsKJ19NSNBBlxUXa	147.248.1.44	50840	155.19.62.91	135	tcp	-	0.498371	1425275064	184215507	SF	F	F	184217029	ShADdaFf	8	1854	6	1608	(empty)	107	-
1476748567.058045	Cjvphi4tb13wQk5sNc	172.17.3.201	39092	155.19.62.153	8090	tcp	-	0.002474	55	1620	SF	T	F	1593	ShADTadfFF	13	794	5	295	(empty)	365	-
1476748807.053365	C0enOF4MG1HxPNJFI3	147.248.1.45	59567	155.19.58.22	161	udp	snmp	0.020823	546	682	SF	F	F	0	Dd	4	658	4	794	(empty)	107	-
1476748567.076420	C1tj1D33wIE5lPAtJi	172.17.3.201	36727	155.19.62.85	8090	tcp	-	0.001417	3842490578	4294967296	SF	T	F	0	ShAFff	4	216	4	224	(empty)	361	-
1476748567.076150	Cp025q1jCpvCAm8US3	172.17.3.201	39509	155.19.62.148	9190	tcp	http	0.001933	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748803.828382	C8hdWg4Rx0E3Is7oB9	147.248.1.35	60009	155.19.62.85	161	udp	snmp	3.266559	2432	874	SF	F	F	0	Dd	22	3048	6	1042	(empty)	107	-
1476748862.120507	Cueu6n2KQ8aPFUj742	155.19.59.153	23039	155.19.62.139	7	tcp	-	-	-	-	S0	F	F	0	S	1	60	0	0	(empty)	139	-
1476748862.151511	CtHlMYQOZ6dUKXjV5	172.17.3.201	1657	155.19.62.148	9440	tcp	http	0.001829	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748862.174461	CUeO7G40lDzWLJI70i	172.17.3.201	46407	155.19.62.148	9390	tcp	http	0.001719	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748567.186717	CLX5XI1c6Ljh930P7d	172.17.3.201	58830	155.19.62.148	9390	tcp	http	0.002218	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748567.214820	C4gz4QZ6zPpEKu2F	172.17.3.201	65490	155.19.62.84	8090	tcp	-	0.000116	4294967296	4294967296	SF	T	F	1834334712	ShAFFaff	7	372	6	328	(empty)	361	-
1476748867.216961	C9V4F94ncrBra8UxT	172.17.3.201	62053	155.19.62.84	8090	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748857.259935	CP3IEE2px57xQq8vv	155.19.59.66	56817	214.3.88.60	53	udp	dns	0.000140	43	133	SF	F	F	0	Dd	1	71	1	161	(empty)	137	-
1476748857.279714	CqrYmG3iP44mrSd89e	155.19.59.66	29606	214.3.88.60	53	udp	dns	0.000327	43	133	SF	F	F	0	Dd	1	71	1	161	(empty)	137	-
1476748567.280029	CQuO422MbuMzjFQaDj	155.19.62.83	9090	172.17.3.201	27964	tcp	-	0.000748	4294967296	0	SH	F	T	0	HFF	4	224	0	0	(empty)	361	-
1476748567.290536	Cl4XXCmMZkIfc4cLd	172.17.3.201	26094	155.19.62.148	9490	tcp	http	0.002581	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748862.292261	CZDIUe2ah60lJ7twFc	172.17.3.201	5436	155.19.62.150	9340	tcp	http	0.001949	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748862.293078	CLqupA4v4nHD8JA4a1	172.17.3.201	28811	155.19.62.84	8090	tcp	http	0.002113	55	1621	RSTO	T	F	0	ShADTadtffRR	13	794	12	3882	(empty)	361	-
1476748552.677871	CnmIrS19z3DPyKpqHc	155.19.59.182	50112	214.3.88.62	14005	tcp	-	14.619709	2230	4400	SF	F	F	0	ShADTdFaFf	17	5152	8	4732	(empty)	10	-
1476748857.301167	CkHqPH2uPWej5PPfW6	155.19.59.66	52605	214.3.88.60	53	udp	dns	0.001812	43	133	SF	F	F	0	Dd	1	71	1	161	(empty)	10	-
1476748857.320958	CG2fAM2Mmdgz8GIYye	155.19.59.66	16906	214.3.88.60	53	udp	dns	0.000123	0	266	SHR	F	F	0	^d	0	0	2	322	(empty)	10	-
1476748857.334427	CdmN7R1C4TCC7YlYp5	155.19.57.2	35603	214.3.88.60	53	udp	dns	0.000325	43	133	SF	F	F	0	Dd	1	71	1	161	(empty)	135	-
1476748857.339463	CI0Scv2Rq1KE7mfEfa	155.19.59.66	19185	214.3.88.60	53	udp	dns	0.000322	88	134	SF	F	F	0	Dd	2	144	1	162	(empty)	10	-
1476748857.358749	C5Tr7Z3Q4v7veGleZb	155.19.59.66	51926	214.3.88.60	53	udp	dns	0.000439	88	134	SF	F	F	0	Dd	2	144	1	162	(empty)	10	-
1476748857.378648	CpZbqv16vvGj5suISe	155.19.59.66	64260	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	161	(empty)	10	-
1476748857.399998	CibdxM2Jc32RJ68LFg	155.19.59.66	44778	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	162	(empty)	10	-
1476748857.418384	CdH9jF1xuPAscyVNte	155.19.59.66	31813	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	161	(empty)	10	-
1476748567.419515	CbmJ4I2bJiMcNI037a	155.19.62.85	8090	172.17.3.201	2350	tcp	-	0.002290	1052027984	55	SH	F	T	0	HAdDFF	8	2682	1	107	(empty)	361	-
1476748567.420225	CuH8VP1LxDWBT8GtMh	172.17.3.201	41108	155.19.62.149	9090	tcp	-	0.002550	2051025290	2159	SH	T	F	0	SADadFF	11	690	2	329	(empty)	162	-
1476748857.438720	CO8AQp2cC3LFcwShd	155.19.59.66	57361	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	161	(empty)	10	-
1476748857.457300	Cgr2dE2PBlVqQgAeW7	155.19.59.66	52108	214.3.88.60	53	udp	dns	0.000225	44	134	SF	F	F	0	Dd	1	72	1	162	(empty)	137	-
1476748862.450286	C6iCV137xYYPCMlDB8	155.19.62.114	41877	155.19.59.2	4900	tcp	ssl	0.014398	1058	350148211	SF	F	F	350148534	ShADTadtFfR	20	2228	17	3412	(empty)	351	-
1476748857.476539	CS24ej4y7hdkMB6a9j	155.19.59.66	59468	214.3.88.60	53	udp	dns	0.000286	88	134	SF	F	F	0	Dd	2	144	1	162	(empty)	10	-
1476748807.494221	CM6kEZNG0SEGRKvrf	147.248.1.35	8	155.19.62.84	0	icmp	-	0.000412	23	23	OTH	F	F	0	-	1	51	1	51	(empty)	361	-
1476748857.496163	Cjl9NC2ufUYkI0D5jb	155.19.59.66	64108	214.3.88.60	53	udp	dns	0.000866	43	133	SF	F	F	0	Dd	1	71	1	161	(empty)	137	-
1476748567.508373	CliVmUJnmxmStpQL3	172.17.3.201	58105	155.19.62.149	9390	tcp	http	0.002539	1461952272	2159	S2	T	F	1369	ShADadFF	9	586	5	1058	(empty)	162	-
1476748567.509328	CJYjY54CB5wvzzGuVb	172.17.3.201	57731	155.19.62.151	9090	tcp	-	0.002049	55	2158	SF	T	F	0	ShADTadfFF	9	531	6	1110	(empty)	365	-
1476748857.515412	CsUa0x4fUJsT2SLCx1	155.19.59.66	54124	214.3.88.60	53	udp	dns	0.000643	44	134	SF	F	F	0	Dd	1	72	1	162	(empty)	137	-
1476748857.534662	CyMZyUSGxzS3Ghk6b	155.19.59.66	33388	214.3.88.60	53	udp	dns	0.000937	44	268	SF	F	F	0	Dd	1	72	2	324	(empty)	137	-
1476748857.537481	Ccq0kq4eQ6ybR6znw5	155.19.57.2	21042	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	161	(empty)	10	-
1476748804.518034	CaVpK42O35gBqQDxPb	155.19.59.168	3	147.248.1.35	10	icmp	-	3.021786	468	0	OTH	F	F	0	-	6	636	0	0	(empty)	366	-
1476748567.544447	CPXbCm2afwaokedOYk	172.17.3.201	29503	155.19.62.148	9090	tcp	http	0.004207	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748857.554482	CwtKCt3GNZKSwF9Df2	155.19.59.66	16662	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	161	(empty)	10	-
1476748567.644514	C6Veis37I2LXfAIqw2	172.17.3.201	63622	155.19.62.151	9490	tcp	http	0.002418	55	2159	S2	T	F	1	ShADTadFF	11	690	6	2478	(empty)	365	-
1476748567.645181	CivLY01LgWuSU5u3yb	172.17.3.201	42620	155.19.62.149	9540	tcp	http	0.002421	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748867.711819	CzNsma2ApyNLKzfLA9	172.17.3.201	57723	155.19.62.150	9290	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748862.715921	Cv8wWf2UV5TYgqS5Wa	172.17.3.201	61735	155.19.62.150	9290	tcp	http	0.000751	55	2158	RSTO	T	F	0	ShAaDTdfRR	13	794	6	2478	(empty)	365	-
1476748567.716256	CB5Cbs2ZDdxLIp8ur3	155.19.62.151	9540	172.17.3.201	26139	tcp	-	0.001635	2158	0	S3	F	T	0	HDf	2	677	1	52	(empty)	161	-
1476748862.538321	CJqw513rnstjeHtQdl	147.248.1.45	58424	155.19.59.180	135	tcp	dce_rpc	0.186633	140	244	RSTO	F	F	0	ShADdtR	6	392	6	752	(empty)	366	-
1476748567.725454	CxBXUJnfr7hQo86Sg	172.17.3.201	56143	155.19.62.150	9290	tcp	http	0.002102	55	2158	SF	T	F	0	ShADTadfFF	13	794	7	2530	(empty)	365	-
1476748862.762878	CekQ3z2doxD4pjqP4b	172.17.3.201	53446	155.19.62.148	9290	tcp	http	0.001846	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748867.802942	CwT7Jk3EyeE0LyVDt7	172.17.3.201	20909	155.19.59.130	9010	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748867.813410	CZVkR7VvomCEpE2ma	172.17.3.201	15360	155.19.62.148	9290	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748847.820582	C0foO82HRyH8eEphgk	147.248.1.35	137	155.19.59.182	137	udp	dns	3.020164	200	0	S0	F	F	0	D	4	312	0	0	(empty)	107	-
1476748567.830669	C5BsVi2oww3bHxwpmd	172.17.3.201	4066	155.19.62.148	9290	tcp	http	0.002158	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748567.833706	CCBkat3ZxAVbfCOgki	172.17.3.201	61740	155.19.62.150	9390	tcp	http	0.001966	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748560.680254	CpdoxM13w16jKCjEm	147.248.1.35	44165	155.19.62.91	49154	tcp	dce_rpc	7.180525	9278	8403	SF	F	F	0	ShADadtFff	50	11290	92	20230	(empty)	361	-
1476748567.797299	CoumoF1NBOFlopkW36	155.19.62.148	49591	155.19.59.111	9155	tcp	-	0.084246	986732162	754632506	S1	F	F	754627673	SADTahdt	31	20304	20	10822	(empty)	365	-
1476748567.784045	C8y4512tOf6ynenBre	155.19.59.119	11211	155.19.62.148	9090	tcp	-	0.101886	5351	1776	SF	F	F	254	ShADaTdfF	16	7080	10	2304	(empty)	365	-
1476748862.908368	Ccz1RG1nj6xGGjt21f	172.17.3.201	64127	155.19.62.150	9390	tcp	http	0.003745	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748867.931840	CzKIYF2FHFXdLgAb9k	172.17.3.201	60895	155.19.62.150	9440	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748567.944023	CHsiMr4qbuQBfOFilh	172.17.3.201	10960	155.19.62.150	9440	tcp	-	0.002497	55	2158	SF	T	F	0	SADTadfFF	12	742	6	2470	(empty)	365	-
1476748847.970649	CODbWv2A9HYFsXmJ9l	147.248.1.35	137	155.19.62.153	137	udp	dns	3.010300	150	0	S0	F	F	0	D	3	234	0	0	(empty)	107	-
1476748861.984307	CdzJRZ3bv3LABn8vU6	147.248.1.46	63692	155.29.191.3	135	tcp	dce_rpc	0.989337	140	240	RSTO	F	F	0	ShADTdR	10	692	3	372	(empty)	14	-
1476748568.040379	CuHPst47d4FPSELBCe	155.19.62.149	9140	172.17.3.201	54090	tcp	-	0.001918	225	55	OTH	F	T	0	HdDa	2	337	3	211	(empty)	161	-
1476748868.090742	CR2zaK1i8L1CEkrguc	172.17.3.201	48395	155.19.62.149	9190	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748863.090957	CUmsdX1MpEHMMFPpg4	155.19.62.149	9190	172.17.3.201	4046	tcp	-	0.000257	565	0	RSTRH	F	T	0	Dar	1	617	2	104	(empty)	161	-
1476748863.191766	C30vc44IxNqmNGqJaa	172.17.3.201	21682	155.19.62.85	9010	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748863.191912	CSsVDPiHVDRAVik84	172.17.3.201	18086	155.19.59.138	8095	tcp	-	2.999335	0	0	S0	T	F	0	S	2	120	0	0	(empty)	139	-
1476748863.192003	C1cFEPKpjpdKZ6vo5	172.17.3.201	5526	155.19.62.85	9095	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	361	-
1476748868.231744	CvHbEE124QyaY69vba	172.17.3.201	28029	155.19.62.85	9010	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748868.231730	ChSXxRqWHDzISPsth	172.17.3.201	10056	155.19.62.151	9240	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748868.231908	Chj7sa16ESXvXjCwk7	172.17.3.201	57687	155.19.62.149	9490	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748868.231907	C3uSnA1DEolkr2OkSf	172.17.3.201	3161	155.19.62.85	9095	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748863.233129	CG4z7IiFyYp13dgah	172.17.3.201	57430	155.19.62.149	9490	tcp	-	0.001636	55	0	RSTOS0	T	F	0	SAaDTR	10	638	1	52	(empty)	365	-
1476748568.249209	CFkZLc2nEoxN8Qudih	155.19.62.149	9490	172.17.3.201	49183	tcp	-	0.001442	2158	0	SH	F	T	0	HDaF	4	1809	1	52	(empty)	161	-
1476748568.248671	CVgR912QZ2fEBS3sa4	172.17.3.201	24554	155.19.62.151	9240	tcp	-	0.002126	1563305148	2158	RSTOS0	T	F	0	SADdR	9	531	2	1697	(empty)	162	-
1476748868.259848	CPVF6B1q6Pm7deSbL1	172.17.3.201	23014	155.19.62.151	9290	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748568.276141	CkMHNz2othw3TaWEfc	172.17.3.201	26398	155.19.62.151	9290	tcp	-	0.002317	1373393117	2159	S2	T	F	2159	ShADFF	8	479	1	60	(empty)	162	-
1476748855.640578	C0R9Wv3GDie88n15rk	147.248.1.45	58318	155.19.59.183	49154	tcp	dce_rpc	7.640344	637486502	5082	SF	F	F	0	SADdTaFFf	45	9833	11	1641	(empty)	107	-
1476748863.291326	ChB3xj1ESrCXvvO0el	172.17.3.201	60737	155.19.62.150	9090	tcp	http	0.001849	55	2158	RSTO	T	F	0	ShADadfR	7	427	6	2478	(empty)	365	-
1476748568.304996	C5bsTt2VTio5U37Qfk	172.17.3.201	62531	155.19.62.150	9090	tcp	http	0.001606	1511222522	2158	SF	T	F	1934	ShADdFFfa	11	635	6	2478	(empty)	162	-
1476748808.389826	C7JrPf2I2wCk4FC72h	147.248.1.46	53517	155.19.62.156	161	udp	snmp	0.009873	0	346	SHR	F	F	0	^d	0	0	2	402	(empty)	365	-
1476748863.418633	CJDRRY26U7rXVJ4wPf	172.17.3.201	8233	155.19.62.150	9140	tcp	http	0.002105	55	2158	RSTO	T	F	0	ShADTadfRR	13	794	6	2478	(empty)	365	-
1476748808.425192	CXyfDu19uN03c6Vep4	147.248.1.46	53517	155.19.62.158	161	udp	snmp	0.010476	276	221	SF	F	F	0	Dd	2	332	1	249	(empty)	107	-
1476748568.451185	CYxzC03B4dZFYHMtO9	172.17.3.201	40756	155.19.62.150	9140	tcp	http	0.002159	55	2158	SF	T	F	0	ShADTadfFFRRR	12	706	6	2478	(empty)	365	-
1476748868.548748	CoQg6Z3p8z9vXB2aMe	172.17.3.201	39245	155.19.62.150	9240	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748568.579812	Cms5si1eiQmjQsYs6j	172.17.3.201	5116	155.19.62.150	9240	tcp	http	0.001984	55	2158	SF	T	F	0	ShADadfF	7	427	7	2530	(empty)	365	-
1476748568.681919	CC0i863F03YE5oGDPe	155.19.62.151	9140	172.17.3.201	19709	tcp	-	-	-	-	OTH	F	T	0	A	1	52	0	0	(empty)	161	-
1476748868.779963	C8dxeg2beXBVIbhoQ2	172.17.3.200	20376	155.19.59.2	7799	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748568.784165	CdYemJ1mgDzo92fTCg	172.17.3.201	14337	155.19.62.151	9190	tcp	-	0.002034	55	2158	SF	T	F	0	DafAF	3	211	2	104	(empty)	365	-
1476748568.808183	CXFsFB3PDB4lUHerQ2	172.17.3.200	25687	155.19.59.2	7799	tcp	ssl	0.006706	485	2261	SF	T	F	1740	ShADTadfFF	19	1966	7	893	(empty)	351	-
1476748868.879260	CorqGt4Cenhovtuklk	172.17.3.200	32085	155.19.62.83	8065	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748868.879391	CWwxvJ1TYGnAbVSQz7	172.17.3.200	19024	155.19.62.84	9050	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748568.889925	CJ70qy4OApTtpT8FT9	155.19.59.3	7799	172.17.3.200	54365	tcp	-	0.002704	564	0	SH	F	T	0	HF	2	112	0	0	(empty)	161	-
1476748863.892950	C7jtTE20nbsjcBVem9	172.17.3.200	45487	155.19.62.83	8065	tcp	-	0.000263	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748863.892950	CeLyua2uDjKDcw9iYj	172.17.3.200	33927	155.19.62.84	9050	tcp	-	0.001821	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748863.895907	CsI4tP3U2RrWpPGAV9	155.19.62.85	9010	172.17.3.200	19674	tcp	-	-	-	-	RSTOS0	F	T	0	R	1	40	0	0	(empty)	361	-
1476748863.895910	CKL7fy4R3xu2gaDRpe	172.17.3.200	18605	155.19.62.85	9095	tcp	-	0.000167	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	361	-
1476748808.904131	Cc43b13ZCpOTktBOO9	155.19.59.169	0	147.248.1.35	8	icmp	-	0.000193	46	0	OTH	F	F	0	-	2	102	0	0	(empty)	366	-
1476748868.929054	C5An4w28Krs6GpRPJb	172.17.3.200	61399	155.19.62.85	9095	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748808.673204	CrnZKI3fMzGlg0y5ji	147.248.1.35	60009	155.19.59.3	161	udp	snmp	0.279365	68	370	SF	F	F	0	Dd	1	96	3	454	(empty)	351	-
1476748868.982601	C97BJA3SE4XEnFiOc	172.17.3.200	52941	155.19.62.82	8065	tcp	-	-	-	-	S0	T	F	0	S	1	60	0	0	(empty)	162	-
1476748863.994670	CS0tLRtv1RUk3Upid	172.17.3.200	50824	155.19.62.82	8065	tcp	-	0.000388	0	0	REJ	T	F	0	Sr	1	60	1	40	(empty)	361	-
1476748863.994608	ChhOZb3zrAEUSN34G7	172.17.3.200	13818	155.19.62.85	9050	tcp	-	0.002235	0	0	REJ	T	F	0	Srr	1	60	2	80	(empty)	162	-
1476748568.986906	CIRW9nsP6u2sTiokb	172.17.3.201	35499	155.19.62.151	9390	tcp	http	0.010554	1955528081	2159	S2	T	F	1934	ShADadFF	9	531	3	389	(empty)	162	-
1476748808.995475	CVWEJO2tobwGhSGqk3	147.248.1.44	52286	155.19.62.83	161	udp	snmp	0.012719	132	341	SF	F	F	0	Dd	2	188	2	397	(empty)	107	-
1476748809.052399	CYVqxw3DgeX42qlSe2	155.19.59.186	61617	224.0.0.99	19001	udp	-	-	-	-	S0	F	F	0	D	1	1398	0	0	(empty)	366	-
1476748569.096587	CsA7z74kYpJCFZreMh	172.17.3.201	58623	155.19.62.151	9440	tcp	-	0.002273	1979212914	2158	RSTOS0	T	F	0	SADadRR	10	583	3	946	(empty)	162	-
1476748859.121894	CIAEGeVoaXPKRYzrg	155.19.58.42	54098	214.3.88.60	53	udp	dns	0.000437	43	133	SF	F	F	0	Dd	1	71	1	161	(empty)	10	-
1476748859.276146	CXnlVO2wddGan1qytc	155.19.57.4	39539	214.3.88.60	53	udp	dns	0.000721	0	191	SHR	F	F	0	^d	0	0	2	247	(empty)	10	-
1476748859.296584	CuxLmr15eceV9wOw8e	155.19.58.42	55998	214.3.88.60	53	udp	dns	-	-	-	SHR	F	F	0	^d	0	0	1	161	(empty)	10	-
1476748864.298061	C0deSm3SSywjhi4grg	155.19.59.130	13983	155.19.62.84	9100	tcp	-	0.002201	793	1726811766	SF	F	F	149	ShADadfFtf	7	1165	14	1050	(empty)	361	-
1476748859.384080	CQVoNI1Ld9pDyHxHxg	155.19.57.5	30163	214.3.88.60	53	udp	dns	0.000993	90	250	SF	F	F	0	Dd	1	118	2	306	(empty)	10	-
1476748864.385510	CWTAUT35Hlp6fA3GHg	155.19.59.187	58821	155.29.177.139	5723	tcp	-	-	-	-	S0	F	F	0	S	1	48	0	0	(empty)	176	-
1476748859.414575	CzeAhO3BYwijIc8C21	155.19.57.5	31361	214.3.88.60	53	udp	dns	0.000612	46	162	SF	F	F	0	Dd	1	74	2	218	(empty)	10	-
1476748859.415292	CWm8TPLuuXMjEfELh	155.19.57.5	59167	214.3.88.60	53	udp	dns	0.000872	44	158	SF	F	F	0	Dd	1	72	2	214	(empty)	10	-
1476748859.416195	CBxUde3iw7Kq5B9Sld	155.19.57.5	38657	214.3.88.60	53	udp	dns	0.001582	45	160	SF	F	F	0	Dd	1	73	2	216	(empty)	10	-
1476748859.419264	CHfvhE3m9TWPQFs1za	155.19.57.5	43366	214.3.88.60	53	udp	dns	0.000638	46	162	SF	F	F	0	Dd	1	74	2	218	(empty)	10	-
1476748859.420868	CqJAFQ3Mw1xXSXkjRi	155.19.57.5	15884	214.3.88.60	53	udp	dns	0.000582	90	250	SF	F	F	0	Dd	1	118	2	306	(empty)	10	-
1476748859.421633	C3d8lv2DhzZRdf9Av7	155.19.57.5	47925	214.3.88.60	53	udp	dns	0.000524	90	250	SF	F	F	0	Dd	1	118	2	306	(empty)	10	-
1476748859.422343	CKPtIZ1geCHOZyiYU4	155.19.57.5	51484	214.3.88.60	53	udp	dns	0.000605	90	250	SF	F	F	0	Dd	1	118	2	306	(empty)	10	-
1476748859.423249	CZYQjR3n74fRXnoj7h	155.19.57.5	34184	214.3.88.60	53	udp	dns	0.000551	44	268	SF	F	F	0	Dd	1	72	2	324	(empty)	10	-
